Gender,Married,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status
-0.13023765,-0.029825177,0.16871776,0.28402615,-0.08670568,-0.24560638,0.06342951,0.059101705
-0.028523823,0.020215252,0.0050978926,0.45490292,-0.45228937,-0.08237817,0.16835153,0.39135444
-0.24459323,0.09266317,0.17910644,0.2445363,-0.55528283,0.27511975,0.046366554,0.19901693
-0.15310715,0.028806172,0.0662959,0.1288729,-0.1950925,0.19903065,-0.07145545,0.064778835
-0.15757649,0.00074106443,0.08593937,-0.03542397,-0.038013045,-0.12831351,0.029770933,0.21429731
-0.15938823,0.077337205,0.031971112,0.27236602,-0.40735057,0.08916416,0.23641445,0.2878746
-0.03577604,-0.23017311,0.1472762,0.20040658,0.0060109743,0.07186648,-0.06768449,0.002442165
-0.08476802,-0.22069137,0.17130567,-0.009065446,-0.041064117,-0.13855585,-0.063531086,0.027254893
-0.5247038,-0.25309336,0.28009382,0.48762825,-0.51857907,-0.12200987,-0.15422218,0.2647197
0.014126643,-0.07704856,0.1438258,0.16522346,-0.15666813,-0.09168742,-0.17467661,-0.038955167
-0.07955124,-0.3183543,0.28360832,0.1974183,0.0102557745,-0.16655119,-0.007837091,-0.09051705
-0.12275184,0.09321899,0.044634145,0.14502826,-0.073210664,-0.022526722,0.09588126,0.009928508
-0.15699127,-0.15383053,0.025509415,0.23840697,-0.19807279,-0.0054379846,0.05604728,0.091255434
0.08891349,-0.26540747,0.13054127,0.29116765,-0.33990625,0.57410157,-0.33265775,0.05036534
0.06919465,-0.35100064,0.09884703,-0.029464835,0.08147224,0.16703871,-0.18191697,0.16037312
0.16247126,-0.2612485,0.47013408,-0.1604965,0.1575498,-0.20916067,-0.10355079,0.15359227
-0.25151372,-0.09801132,0.20529655,-0.06484695,-0.09095654,-0.005058428,-0.31968942,0.18472157
-0.2767883,0.23325676,0.26546532,0.35379514,0.04244702,-0.18648061,0.27292722,0.1140392
-0.026830483,0.17339307,0.07396727,0.30049467,-0.079207286,0.14693491,0.06540231,0.20108983
-0.08017175,0.028661579,-0.021578591,0.23799206,-0.23836602,0.16968639,0.021991113,0.08749737
-0.0029633183,-0.018675882,0.22261634,0.039950535,-0.25356752,-0.024035718,-0.006888616,0.07001345
0.097647935,-0.08494535,0.08026751,0.102861755,-0.018023953,-0.1613087,-0.12810929,0.17444155
-0.10589388,-0.3221554,0.28035587,0.3591601,-0.4240455,0.36750427,-0.008995569,-0.115545586
-0.29946083,-0.055602193,0.06728708,0.26184103,-0.0053900406,-0.22312061,-0.073710054,-0.04492989
0.15837382,-0.14214154,0.044456147,0.38439626,-0.08921677,-0.17542227,0.020740813,0.13801141
0.021670155,-0.26339394,0.24454258,0.3403382,-0.20159838,0.17741895,0.13327156,0.06767512
-0.17546159,0.24085134,0.08895756,0.2391086,-0.2173523,-0.07419462,0.21495299,0.1932455
-0.18794055,0.05323247,0.07931037,0.21949983,-0.19346741,0.2711216,0.0028465537,-0.03488107
-0.18985868,-0.42071614,0.24054444,0.20179866,-0.49260297,0.25701734,-0.09252993,-0.09332611
-0.08714367,0.00616486,0.3207138,0.020353956,-0.259748,-0.06563364,0.068463214,0.06645901
-0.081620745,-0.13678168,0.028790278,0.20533995,-0.3178919,0.34382552,-0.0789674,0.0818257
0.16439645,-5.7399273e-05,0.342444,-0.06864894,-0.113468245,-0.15455769,-0.017335743,0.09009872
-0.10498738,-0.04963158,0.15630071,0.15439616,-0.07204407,-0.0099382335,0.019024633,0.00027070008
-0.024080317,0.015490745,0.27011746,0.08617191,0.038975466,-0.01654328,0.20253295,0.10541012
-0.093134396,0.052962694,0.06260507,0.22351143,-0.16908678,0.027458781,0.09038101,0.20049295
-0.09728089,-0.16682473,0.08452639,0.1402289,-0.2630164,0.0058096144,-0.0024003563,-0.07520576
-0.21667448,0.29049024,0.09430701,0.3918512,-0.52487946,0.26845008,0.04656885,0.20830831
-0.14615744,-0.2832992,-0.022010585,0.10997978,-0.0658711,0.24308525,-0.10852529,0.021553472
0.0728893,-0.26165092,0.065754056,0.086666994,0.04133188,0.01825727,-0.14023167,0.0826016
-0.060707,-0.081308655,0.031671427,0.17378262,-0.1662617,0.04089903,0.09878116,0.12227389
-0.20456018,-0.13054171,0.07398426,0.15756467,-0.13153908,0.0481502,-0.10103703,0.046126705
-0.03514278,-0.19294988,0.29235914,0.30062,0.044490915,-0.23447086,0.07694089,-0.0355535
-0.11736554,-0.21076839,0.37888217,0.34195048,-0.21452144,0.070729226,0.18877992,0.13150303
-0.2036759,0.13496363,0.19302092,0.35414705,-0.3799166,0.23396784,0.20400208,-0.15954325
-0.17412713,0.033068,0.19233705,0.3020536,-0.15662678,-0.08197847,0.123471476,0.019713769
0.12758105,-0.01358506,0.25073013,0.104507856,-0.32633224,-0.17164469,0.09419611,0.051340666
-0.11223818,0.028189816,0.10178572,0.12357722,-0.35583368,0.12792177,0.02751072,0.17996085
-0.038506046,-0.14712101,0.20802397,0.33783618,-0.42816392,0.30681482,0.21012029,-0.019861545
-0.13374841,-0.15937455,0.27323446,0.27806988,-0.040679086,0.033513553,-0.060470384,0.13931227
-0.07787906,-0.14682198,0.15575235,0.2364832,0.0367344,-0.18823715,0.04231183,-0.075215384
-0.020024123,-0.22661413,0.18783158,0.30235043,-0.19984122,0.15500273,0.058262415,-0.055704284
-0.124663256,-0.2112405,0.11277831,0.12427753,-0.29170728,0.35141408,-0.20080443,0.0029340154
-0.18582942,-0.107521005,0.052487254,0.29891378,-0.32151183,0.25731593,-0.038470384,-0.07616109
-0.08251781,-0.040191,0.099496625,0.07252474,0.0008720455,0.030269329,-0.062583774,0.08146221
0.0032894996,-0.016825005,0.06918891,0.021437705,-0.067396745,-0.15330358,0.009632948,0.24981838
-0.14965914,-0.27532533,-0.011225766,0.30176744,-0.39790174,-0.036647048,-0.043315567,-0.033321034
-0.26388243,-0.34779963,0.23865715,0.18208027,-0.33204484,0.0038483026,-0.16202852,-0.07872508
-0.15651445,-0.007760093,0.18112996,0.39676055,-0.25090125,0.057598535,0.15395075,0.034990244
-0.10176388,0.10365777,0.05563698,0.090884425,-0.19930723,-0.0033799934,-0.15634292,0.14821376
-0.10647786,0.09910184,0.12652858,0.12514018,0.056670755,-0.08253348,0.010591342,0.13172023
-0.098814994,0.05622052,0.14163743,0.20114237,-0.15392284,0.06736781,-0.02663535,0.030113867
-0.08256537,0.10803874,0.12914097,0.060200695,-0.20631464,0.10891785,-0.037454557,0.121556364
-0.11572183,-0.21319625,0.013988458,0.21724911,-0.42390582,0.41089126,-0.18616343,0.13610196
-0.0195991,0.034131043,0.047887154,0.019220075,-0.00078531244,0.07642186,-0.010945749,0.048054453
-0.0863951,-0.06406657,0.12992546,0.18246974,-0.07908588,-0.06269276,0.0043814164,0.05945835
-0.088507354,-0.03849959,0.082302175,0.38601264,-0.12246186,-0.07528791,0.11142157,0.054407336
-0.35678434,0.012098625,0.16765153,0.05175569,-0.083289266,-0.16851024,0.25017878,0.30513638
0.0046337363,-0.09169165,0.17598559,0.5363295,-0.5385565,0.4005822,0.08586992,0.06268654
0.013148059,0.076262966,0.04107214,0.036563072,-0.022849465,-0.032768168,-0.017236596,0.08128653
-0.2525183,0.09094276,0.17230533,0.07846856,-0.05867742,0.0529839,0.2558643,0.17333004
0.05623223,-0.16620861,-0.04905779,0.20389591,-0.035334993,0.15380861,-0.041401055,0.0686869
-0.18446437,-0.034803603,0.038709413,0.06792402,-0.20318349,0.34698004,-0.06640693,0.06498936
0.01975928,-0.04830645,0.13911262,0.11658525,-0.3030438,0.21231227,-0.17358693,0.044439
-0.044230923,-0.25357544,0.4650116,-0.05598788,0.04614662,-0.18238427,-0.005176066,0.08589396
-0.20851268,0.21746154,0.2909955,0.43240815,-0.53840476,0.3523397,0.40386233,0.23849979
-0.27372244,0.18259576,0.12806886,0.43624562,-0.37535858,0.068747014,0.32144374,0.11445195
-0.12254099,-0.10816554,0.20445049,0.09854664,-0.09810486,0.20382175,0.0750547,-0.034176335
-0.16880555,0.07586736,0.11325465,0.276742,-0.100342534,-0.08647943,0.18696809,-0.041522145
-0.1967212,0.017193813,0.003033761,0.28376225,-0.21669802,-0.08879886,0.2688252,0.20175621
-0.27771226,-0.14003533,0.26978675,0.14494851,-0.18692659,0.07058037,0.10456724,-0.012894028
-0.091536775,-0.12127296,0.25311536,0.18449983,-0.060805675,0.07778212,0.15276156,0.020850705
-0.1626869,0.025666948,0.1876678,0.2797893,-0.12399787,0.03285395,0.20486243,-0.09751834
-0.08759807,-0.2654642,0.20396584,0.33871195,-0.3270372,0.057029847,0.0615725,-0.006487986
-0.34654453,-0.22311753,0.18254785,0.27036232,-0.17527397,0.023820281,-0.054538574,-0.09727571
-0.16757715,-0.05602649,0.11017215,0.16385913,-0.07388554,-0.12585394,0.20900443,0.040178772
0.07589848,0.16302317,0.13415343,0.1406897,-0.22527142,-0.058389563,0.053440776,0.25313997
-0.08308604,0.04618846,0.04208824,0.17673959,-0.107677564,-0.050134372,-0.22101676,-0.0942206
-0.16050898,0.14079733,0.16659914,0.36228907,-0.24811047,0.14763048,0.2119547,0.13938831
-0.15996262,-0.0017149488,0.2471933,0.24079199,-0.04290234,-0.07369954,0.21903662,-0.0070961937
-0.21664794,0.3167901,0.15045458,0.17241412,-0.18083674,-0.38278213,0.3281128,0.2652502
0.028086983,-0.042140905,0.20780438,0.14244385,0.013358198,-0.29666114,0.17731859,-0.026766716
-0.24776135,-0.17104965,0.14715876,0.26252416,-0.22028024,0.020502793,0.1367313,0.16834433
0.0954426,-0.18901078,0.2581786,0.102105804,0.053556163,0.024931017,0.01628124,-0.10881688
-0.06199597,-0.1281234,0.15186238,0.2578565,-0.27761576,0.15017238,-0.01125605,0.0075050746
0.08206942,-0.110514745,0.28268337,-0.12093302,-0.0008057205,0.01083786,-0.25734442,0.08831063
0.11066649,-0.16868399,-0.0024304937,0.27031896,-0.18981165,0.3401431,-0.04112157,0.0064816237
-0.25259218,0.032555263,0.11575053,0.12798327,-0.113110065,-0.18469721,0.31623775,0.13439281
-0.039330933,-0.16804226,0.15589716,0.15529798,-0.11484418,0.01680745,0.112694964,0.08711371
-0.14238328,-0.20186593,0.25222644,0.254609,0.068100184,-0.35144767,0.3299038,0.05306048
-0.186252,-0.24467564,0.2891332,-0.16332327,0.012658143,-0.31777236,0.08075978,0.25039244
-0.14625564,0.19300914,0.256643,0.20109962,-0.0917044,0.4043182,0.25913507,0.084637046
-0.14615926,0.049408656,0.11671537,0.3241275,-0.17352545,0.16956349,0.15234788,0.0031022255
-0.09129654,-0.062440716,0.21764646,0.057402905,-0.09554747,0.12839389,0.026430773,0.13068415
0.17859231,-0.08202358,0.16668384,0.1825447,-0.13009058,-0.3095102,0.15829177,0.03044613
-0.22570342,-0.21363594,0.16733012,0.08791541,-0.0035396072,-0.3113373,-0.062284194,0.03594795
0.02753491,0.013157868,0.34972984,0.05541241,0.16337992,-0.428775,0.21583526,0.021189572
0.0044278773,-0.08301681,-0.1822628,0.13513461,-0.12528095,0.28366157,-0.15384714,0.11792771
-0.088511765,-0.08509954,0.028273491,0.0860414,-0.05186676,0.11045387,-0.03974517,-0.0104756765
-0.21395873,-0.12621845,0.1162487,0.3307177,-0.3132824,0.45865828,0.0777267,-0.019092645
0.07210827,-0.31039852,0.118338816,0.15443268,0.047370512,-0.119516246,0.06974211,0.05508525
-0.1688926,-0.17466013,0.07703565,0.19779247,-0.2794438,0.19550224,-0.03198734,-0.026604416
0.08725396,-0.11417981,0.030539734,0.27400127,-0.03942448,-0.080383,-0.007844071,0.11834258
-0.06090406,-0.19350944,0.35647562,-0.03928193,-0.09607845,0.18118009,-0.14964148,0.12904505
-0.05408165,-0.013491743,-0.029197415,0.26534852,-0.2477835,0.30769336,-0.032927833,0.10128153
-0.1628423,0.08429537,0.11141507,0.3254509,-0.22955273,-0.21154481,0.118958406,-0.09517196
-0.15744229,0.19209641,0.09758259,0.3263613,-0.39181677,0.052776027,0.1514116,0.3238227
-0.054182187,-0.3434471,0.28523004,0.22507584,-0.12054831,-0.16624889,-0.11383557,0.059477825
-0.16965924,-0.13212213,0.11380746,0.24757868,-0.20385526,-0.04872117,0.025540102,-0.042462006
0.07911093,-0.109227516,0.04051795,0.15180707,-0.26776552,0.39826885,-0.37986845,0.08812788
-0.28182682,0.18099695,0.07588068,0.3632781,-0.36759287,0.026381852,0.20648122,0.16856702
-0.25434726,0.10695279,0.12803143,0.03775466,-0.30129454,-0.15894108,0.17915456,0.28929272
-0.2526775,-0.0067263944,0.14935026,0.09371772,-0.24581948,0.0011021974,0.18442692,0.015631683
0.005206981,-0.17979054,0.19596407,0.2951914,-0.15364598,0.07670098,0.1432786,0.083068535
-0.06463453,-0.04524485,0.18065682,0.26748213,-0.38483906,0.24347354,0.0060372697,-0.05228618
0.12995833,-0.15179963,0.35759842,0.042333513,-0.10327056,-0.25166118,-0.024710665,0.08802868
-0.06423223,-0.15926637,0.10866719,0.4470897,-0.284815,-0.05102048,0.22222517,0.047339402
-0.3072554,-0.30376884,0.12665889,0.22187817,-0.19367857,-0.030607764,-0.12204519,0.11892282
-0.14523181,0.033643402,0.064124204,0.1471291,-0.19797611,-0.110080846,0.03349927,0.037691873
-0.063141644,0.081780404,0.08280399,0.2023312,-0.05430733,-0.12610309,0.11764577,0.10294348
-0.13373676,0.08328025,0.07616853,0.1594897,-0.28042862,0.03741214,-0.06734699,0.15434805
-0.12897862,0.11759108,0.027874902,0.1494886,-0.2067386,-0.015721114,0.009621189,0.053250954
0.05336786,0.121414624,0.10883452,0.015628317,-0.16503139,0.18226823,-0.043736875,0.25724748
0.0012491338,-0.07581307,0.2737102,-0.04210803,-0.12603131,-0.1272701,-0.11538855,0.29246327
-0.14205626,0.17061627,0.19714078,0.10961415,-0.057511438,-0.28880483,0.13503361,0.27585962
0.052996483,0.06501027,0.06538618,0.26796174,-0.15217648,-0.2945127,0.04367692,0.011159985
-0.015598909,0.2198351,0.21886523,0.029823663,-0.060787167,-0.34548813,0.100936316,0.22774592
-0.08179362,-0.01257419,0.068020195,0.11172476,-0.07614245,-0.027024286,-0.0061516208,0.03541529
-0.06622165,-0.03984552,0.07403003,0.16487409,-0.18097576,0.105993144,-0.017754288,-0.06404908
-0.12972173,-0.192978,0.2383976,0.25544843,-0.2839027,0.26874578,0.029554278,-0.103345394
-0.054792233,-0.098104715,0.23407303,0.2857162,-0.20262554,0.00421922,0.29898113,0.0916717
-0.0011019357,-0.12591973,0.17595327,0.28794903,-0.124696665,0.11829809,-0.19719723,-0.08124395
0.10730318,0.027151778,0.045482874,-0.1138926,-0.124362655,0.19706199,-0.23528112,0.2716338
-0.02520869,-0.026619254,0.05460046,-0.08329957,-0.1533507,0.105995275,-0.32654744,0.17665496
-0.19960089,0.30658796,0.19938333,0.4549924,-0.48539242,0.22232193,0.014411272,0.41469067
-0.2230895,-0.2848199,-0.011018523,0.13016114,-0.18686895,0.10547028,-0.27741703,-0.004107139
-0.110332645,-0.14821036,0.07186628,0.079619974,-0.34449863,0.398745,-0.30348906,0.021085057
0.10808294,-0.2113266,0.00075945427,0.37215143,-0.20156536,0.24845283,-0.1599569,-0.004753919
0.042048432,-0.07978911,0.18417181,0.1442895,0.013112892,0.037719905,0.17489934,-0.0012405062
0.15660925,-0.1347221,0.054687183,0.3790858,-0.06654933,-0.06172421,0.07100426,0.12945588
0.013387092,-0.107600294,0.08845928,0.20494187,0.024379218,-0.00037759542,0.12108157,0.022101015
0.034884885,-0.08752157,0.15980089,0.007238694,0.15456775,0.019914705,-0.050016787,0.11930814
-0.050637465,-0.2580315,0.30322382,0.04988649,0.16289307,-0.016146747,0.17791577,0.004271064
-0.08505055,-0.0060349493,-0.008734556,0.14507914,-0.10142483,0.15536243,0.015600768,0.047977544
-0.1557502,-0.36796522,0.3430125,0.0656815,0.095416255,-0.07521153,0.21891207,0.12300917
-0.21720283,0.18454184,0.13079056,0.40133584,-0.19777219,0.05223621,0.13699478,0.14127976
0.010932017,-0.075333804,0.04296352,0.34685403,-0.17726518,0.26630163,0.06493799,0.055017237
-0.160945,-0.17018841,-0.1346187,0.10698558,0.116776176,0.060574945,-0.23164915,0.058602218
-0.06322587,0.027992168,0.041590154,0.28463176,-0.21669133,-0.14217862,-0.041487694,0.018621795
-0.22510655,0.12320241,0.027126241,0.010035827,-0.16748855,0.03337575,0.14687991,0.31676686
-0.050008453,-0.17731227,0.22290264,0.24836186,-0.16101234,0.122402854,0.051385455,0.12916932
-0.3092125,-0.11610953,0.17101994,0.13330841,-0.18545157,0.02713939,0.071061276,-0.023964964
0.23661625,-0.21564466,0.115213536,0.27017233,0.00011275709,-0.18115203,-0.07483585,0.17699793
-0.014666387,0.023107832,0.23582184,0.30694678,-0.21070345,0.11020353,-0.14206615,-0.09846858
0.025819208,0.022840446,0.10722652,0.3523411,-0.29782698,-0.25705826,0.18825936,0.24671753
-0.18311451,-0.12358167,0.26629284,0.3533244,-0.35291508,0.014423847,0.15399373,-0.04786944
-0.27149042,0.10138975,-0.1479102,0.19602983,-0.32201728,0.13300501,-0.19913925,0.23292583
0.070194475,-0.43523893,-0.1568586,-0.021254035,-0.11868215,0.32381806,-0.44291,0.1343424
-0.14971505,0.06813169,0.1758434,0.15882443,0.01014729,-0.08867342,0.24821912,-0.0036361057
-0.01591533,-0.04970172,0.2251437,0.08891278,0.10427182,0.06347107,0.08861691,-0.030964866
-0.3444171,-0.22828136,0.113808945,0.24003325,-0.18580961,-0.0856905,-0.102030255,0.13062534
-0.32708162,-0.23423651,0.1347229,0.29622167,-0.40969163,0.30489758,-0.11165546,-0.012164649
-0.1287377,0.01130377,0.018658457,0.3274386,-0.37432337,0.1772204,0.09462194,0.08797719
-0.20666188,-0.224051,0.12626442,0.0716012,-0.0087201325,-0.1609562,0.1306984,0.047170654
0.08497972,-0.0056598773,0.26504132,0.1781595,-0.21018416,0.17379488,-0.27023438,-0.05757337
-0.21272574,-0.04750789,0.1470627,-0.013950972,-0.16224656,-0.10329113,0.046277642,0.10312074
0.10458534,-0.27503186,0.25181714,0.12794253,0.10998619,-0.020164788,0.04401376,0.0138588315
0.036584917,-0.19393401,0.05890432,0.022409419,0.118119225,-0.10601442,-0.08432885,0.035969574
-0.05612384,-0.06991347,0.13308346,0.105946705,0.004789379,-0.07692071,0.033518046,-0.04099898
-0.10102692,-0.16268222,0.17453504,0.20431475,-0.1754694,-0.21277055,0.11782023,0.12839995
-0.09091513,-0.12098391,0.19667055,0.045032497,-0.06814728,0.012605517,-0.10096383,0.011986375
-0.1443607,0.18231016,0.124633625,0.3142986,-0.13022777,0.05544523,0.2161701,0.20929715
-0.1867286,0.2709082,0.067986056,0.29724985,-0.38427708,0.06670886,0.06727078,0.21737507
-0.15348044,-0.005035523,-0.010275964,0.16597582,-0.16084792,-0.08766652,0.07968569,-0.02051736
0.009095977,-0.022055358,0.07412682,0.17932685,-0.079467624,-0.18115076,0.052205764,-0.003199166
-0.07596509,-0.027690345,0.14240028,0.07409332,0.026418732,-0.038890135,0.07962551,0.0063350657
-0.032813214,-0.28554258,0.22271234,0.3269711,-0.06560412,-0.015639713,0.047662,0.12617911
-0.0760058,0.0387709,0.13765138,0.05350907,-0.41337636,0.61735016,-0.33280376,0.23530416
-0.03430763,0.049262863,0.07519475,0.1311325,-0.081680104,0.034412693,0.016328992,0.04822613
0.017012926,-0.23452267,0.15872015,0.17753433,0.019370398,-0.07987134,-0.043131992,0.115356244
-0.019074164,0.038814764,0.043246463,0.35233516,-0.27988097,0.3358682,-0.15834732,0.055249713
-0.14593068,0.4532709,-0.069057494,0.5743162,-0.51114404,0.14818986,0.19318451,0.4405992
-0.044121474,-0.2711868,-0.090386316,0.10566888,-0.128636,0.2506005,-0.31319427,0.0394622
0.014125488,-0.07599057,0.27676994,0.271318,-0.002205333,0.115991175,0.07312594,-0.17943324
-0.24499646,-0.16325252,0.26368323,0.27847505,-0.29513812,0.267076,-0.031744063,0.044685878
0.0416835,0.069599986,0.026661364,0.18675448,-0.2031388,-0.08787887,0.08703229,0.24822201
-0.087257236,0.09183864,0.07848647,0.21827102,-0.13952878,-0.093901515,0.081370704,0.15802225
-0.0970315,0.03434423,-0.06967875,0.44848916,-0.31159636,0.010647239,0.23646641,0.01490747
-0.14923833,-0.015903544,0.29691705,0.34323397,-0.04652603,-0.16754723,0.23172194,-0.014329563
-0.022907376,-0.30501834,0.06467493,0.06820727,-0.12241622,0.41541335,-0.2467085,0.013212701
-0.06316193,-0.2383183,0.008381245,0.25991678,-0.2162964,0.0060072117,-0.10033701,0.06807796
-0.28955123,0.29289538,0.20798492,0.42245337,-0.39425713,-0.09380019,0.16914186,0.021898028
0.05745225,-0.170711,0.23456326,0.28088918,-0.012512551,0.09233346,0.1678068,0.050223406
-0.042039454,0.031350907,-0.072018415,0.065509126,-0.10733557,0.11257189,-0.18703741,0.13344856
-0.08826321,-0.09087668,0.17081012,0.0632426,-0.22643735,0.114502944,-0.012507253,0.066567674
-0.029487895,-0.24380675,0.34737933,-0.03474393,0.09237262,-0.17052047,-0.12039866,-0.03994074
-0.06789239,0.026410885,0.026870657,0.2991807,-0.26981637,0.15450849,0.066876166,0.09242181
-0.17743175,-0.03420651,-0.114720635,0.08676223,-0.12967019,0.04141035,-0.21399482,0.10219091
-0.26125887,-0.17552249,0.2672874,0.031397846,-0.38333946,-0.24973981,0.109843194,0.28549922
-0.1632834,-0.049488775,0.23273294,0.25219557,-0.066408634,-0.19102556,0.20844355,0.09274662
-0.10039155,-0.07907057,0.015562805,0.10365593,-0.18400727,0.1157415,-0.03300646,0.0066989404
-0.120056,-0.3314307,0.2646282,0.10880133,-0.038681272,-0.29669702,0.077376254,-0.019816456
0.013979148,-0.07601306,0.20847853,0.18146989,-0.22558382,0.03934026,-0.13479824,0.030343482
-0.20013756,-0.1093649,0.0018409917,0.067030944,-0.1775037,0.0031883032,-0.10702019,0.0073551848
0.021074245,-0.023566158,0.10478068,0.0868092,-0.18566917,0.034975927,-0.106953494,0.16870907
0.090065494,-0.24973847,0.30049112,-0.0059611583,0.05440696,-0.090345584,-0.18576163,-0.06780101
-0.13744538,0.06838278,0.13282259,0.27218968,-0.36635572,0.16941303,0.03711504,0.046537697
-0.37265262,-0.18634516,0.22855023,0.16686797,-0.08287432,-0.06436304,-0.006014863,-0.021717932
-0.06933929,-0.17896102,0.1367822,0.40955734,-0.23267008,0.05734379,0.12732516,0.1262049
-0.33805364,0.024083277,0.14372052,0.28076676,-0.16659506,-0.20780553,0.07124911,0.17968273
-0.05862972,0.11941558,0.12685083,0.30368885,-0.044557367,-0.35449523,0.2532371,-0.06155848
-0.09939332,-0.10707686,0.027298898,0.08103176,-0.058714192,0.026571613,-0.10562502,-0.019723246
-0.03793365,-0.25098956,0.5862219,-0.05799207,-0.16674498,-0.036697514,-0.08696058,0.08163768
-0.26287112,-0.18042782,0.10966785,0.1318932,-0.14088921,-0.030557754,-0.089936234,0.05416358
0.010735069,-0.099163055,0.2742082,0.17518367,-0.03687767,0.09430959,-0.04159865,-0.11591642
-0.24072792,0.23079735,0.03730921,0.23324944,-0.16264153,-0.12358795,0.21337697,0.17907251
-0.25621018,-0.13916087,-0.036046818,0.15571158,-0.3138274,0.24595033,-0.13308866,0.14407668
0.031974178,-0.012963403,0.117840365,0.1917792,-0.26990816,-0.14582126,0.17442043,0.1920828
-0.18402788,-0.13848114,0.24899793,-0.1671953,0.043156125,-0.05257909,0.11365199,0.19341514
0.042266697,-0.4912074,0.52989286,0.23083948,-0.27388254,-0.07173585,-0.07968449,-0.08796179
-0.17629202,-0.0626359,0.27694732,0.09700085,-0.14535202,-0.02436261,0.09729152,0.0973364
-0.10157312,0.05085287,0.21776535,0.20146586,-0.1708883,-0.035792567,0.0070864563,0.089109
0.058365874,-0.18473895,0.27831405,0.32095918,-0.16910766,0.35361868,0.24264365,-0.013862168
0.066893935,-0.19730954,0.018816091,0.17726634,-0.036886264,0.14434913,-0.021536259,0.11591753
0.06833955,-0.1461116,0.04566122,0.17084478,0.02673091,0.07448121,-0.086084016,0.032411546
0.052142445,-0.11275688,0.121315315,0.57802665,-0.38450173,-0.34748074,0.18997529,-0.09453051
-0.13159858,-0.09457283,0.14374359,0.38505152,-0.26537398,0.09713685,0.055566467,-0.13974941
0.0017058367,0.063264534,0.21157417,0.060662474,0.108653076,-0.04304626,0.11424786,0.13402498
-0.008629212,-0.16880447,0.04742507,0.038358297,-0.04561734,0.30946487,-0.05543587,0.07001557
-0.17796613,0.08168476,0.12167029,0.15088382,-0.13797769,0.24053662,0.12059307,0.09942309
-0.15108946,-0.18790925,0.14606458,0.11506258,-0.28943074,-0.12496255,-0.07665597,0.12784909
-0.059534974,-0.018862536,0.035624642,0.17769948,-0.051920895,-0.08271455,-0.09433794,-0.03277684
-0.15078095,-0.25048244,0.27579847,0.41347554,-0.14629811,-0.08040713,0.17431314,-0.02370088
0.09569371,-0.04922321,0.10936994,0.1393851,-0.009771179,-0.1260983,0.0882747,0.02363009
-0.02929667,0.04832686,0.020959593,0.12725621,-0.15311587,0.08575688,0.08934196,0.12426491
-0.12827298,-0.052529763,0.2592693,0.24278879,-0.00010230392,-0.3157988,0.19809416,0.14444865
-0.07380694,-0.31341594,0.22463882,0.1002751,-0.041457254,-0.060296934,-0.101957016,0.009196267
-0.05368573,-0.06071382,0.20347442,-0.045242608,-0.3146689,0.3080411,-0.08724979,0.18292128
-0.017704537,-0.08776781,0.0014883418,0.14754231,-0.27410817,0.054638743,-0.027868694,0.12309631
-0.17368712,-0.347995,0.11804175,0.15048988,-0.041574188,-0.06937962,-0.06949909,0.0864468
-0.14939131,-0.14185436,0.043413043,0.024195,-0.2092446,0.32236794,-0.22239496,0.06382247
0.09222082,-0.109360375,0.1330928,0.21820128,-0.029100543,0.077691555,0.098661296,0.054212987
-0.09735999,-0.19155796,0.06717079,0.11518425,0.028951341,0.13180599,0.01137437,-0.010650471
0.023200952,-0.11011966,0.28927994,0.08837446,-0.24918343,-0.15357396,0.070547365,-0.005277607
0.037582155,-0.25110996,0.06746602,0.124014474,-0.02482704,0.07750992,-0.1626751,0.05737336
-0.28190687,-0.32099414,0.090677485,0.1889463,-0.30738032,-0.14762934,0.038073104,0.23365994
-0.39270929,-0.22038332,0.19224922,0.3156388,-0.19349937,0.16486506,0.06798249,0.023432301
-0.32983747,0.024512306,0.433806,0.454661,-0.40247318,-0.27166066,0.071160845,-0.1452564
-0.24047478,-0.25279033,0.10742129,0.25892717,-0.04605908,-0.055976693,-0.1082901,0.0083271535
-0.08050118,0.09482741,0.1239809,0.10392215,-0.21854727,0.022279136,0.09510653,0.22687207
-0.047990717,-0.25653857,0.4081203,0.44171086,-0.21756941,0.082247384,0.046355944,-0.22384721
-0.03639865,-0.021761796,-0.004453205,0.16967022,-0.10428184,-0.11980506,-0.17530824,0.13557746
0.012143965,-0.08189176,0.27142236,-0.025458388,0.14451577,-0.34663084,-0.13192014,-0.03969874
-0.027857471,-0.29199097,0.25480264,0.17986277,-0.03359781,-0.09377306,-0.053867117,0.013797265
-0.11765946,-0.12276729,0.06148728,0.22850534,-0.27130795,0.10729357,-0.22900094,0.016935645
0.15604612,-0.058685638,0.13348795,0.2102526,-0.27458465,-0.24704634,0.14262019,0.12400634
-0.052784465,-0.039734583,0.06322467,0.20656106,-0.14624926,0.1571774,0.032005664,-0.02726179
-0.18694626,0.19055673,0.04372722,0.14147791,-0.21245334,0.07052229,-0.073166296,0.14580767
-0.14068028,0.030943764,0.10374679,0.17416926,-0.15592209,0.05714983,0.13085605,0.084985636
-0.12662834,-0.18000335,0.24512899,0.2574289,-0.11754562,-0.18498091,-0.012009177,0.12891212
